41.389920,2.169740,3.949726
41.382030,2.183620,3.931691
41.379500,2.165680,3.920852
41.382680,2.150440,3.934081
41.380350,2.178210,3.924765
41.373740,2.158520,3.887172
41.404130,2.156920,3.921558
41.379730,2.174580,3.921938
41.388400,2.179360,3.948119
41.408640,2.145570,3.896498
41.391440,2.161280,3.950438
41.392020,2.172460,3.950474
41.398290,2.181200,3.942548
41.400020,2.157900,3.937691
41.403320,2.176150,3.925247
41.389210,2.151950,3.949087
41.409980,2.175530,3.887589
41.377330,2.176510,3.909623
41.387340,2.180180,3.946470
41.381390,2.166920,3.929179
41.399370,2.175990,3.939651
41.391950,2.171400,3.950476
41.378563,2.151939,3.916219
41.396050,2.156300,3.947124
41.380460,2.178220,3.925251
41.375010,2.160090,3.895663
41.396084,2.168906,3.947069
41.398220,2.160810,3.942720
41.398710,2.152920,3.941474
41.398510,2.153040,3.941994
41.402480,2.196680,3.928809
41.372270,2.165740,3.876602
41.397760,2.164990,3.943805
41.373490,2.132130,3.885431
41.378110,2.128040,3.913864
41.372430,2.165420,3.877791
41.403850,2.169100,3.922861
41.403470,2.171570,3.924582
41.401600,2.194240,3.932252
41.410110,2.169760,3.886689
41.388800,2.158980,3.948629
41.388800,2.158980,3.948629
41.383550,2.171560,3.937028
41.379480,2.176660,3.920757
41.397950,2.171660,3.943367
41.384670,2.180160,3.940394
41.397740,2.182180,3.943851
41.391610,2.157820,3.950462
41.422570,2.180470,3.772306
41.403760,2.172920,3.923274
41.377790,2.167290,3.912152
41.377010,2.166630,3.907817
41.400120,2.175600,3.937375
41.400300,2.175020,3.936797
41.390950,2.196400,3.950306
41.395060,2.173080,3.948529
41.388800,2.158980,3.948629
41.396460,2.171320,3.946431
41.401620,2.182870,3.932177
41.378060,2.160120,3.913599
41.374150,2.133150,3.889979
41.398070,2.154830,3.943083
41.375350,2.167270,3.897834
41.380510,2.181990,3.925471
41.398770,2.177550,3.941316
41.375350,2.167270,3.897834
41.409870,2.172030,3.888345
41.380750,2.158040,3.926512
41.383240,2.159690,3.936011
41.402630,2.170720,3.928192
41.402130,2.170830,3.930213
41.381920,2.166900,3.931270
41.383610,2.185520,3.937220
41.382010,2.148280,3.931615
41.417700,2.186940,3.823527
41.385100,2.181640,3.941558
41.381410,2.163740,3.929260
41.376410,2.158950,3.904328
41.397480,2.153570,3.944426
41.368860,2.132790,3.849048
41.381920,2.155630,3.931270
41.381900,2.154190,3.931193
41.392150,2.156090,3.950464
41.375180,2.140260,3.896754
41.378770,2.190630,3.917273
41.403150,2.184620,3.925989
41.389347,2.197263,3.949225
41.405620,2.186580,3.914124
41.396900,2.178420,3.945616
41.410150,2.144510,3.886411
41.399000,2.206200,3.940694
41.394010,2.171590,3.949605
41.402310,2.200850,3.929497
41.402750,2.176980,3.927693
41.379710,2.157500,3.921844
41.399870,2.170470,3.938157
41.404270,2.151590,3.920895
41.407090,2.155230,3.905971
41.402560,2.153250,3.928481
41.377438,2.188638,3.910224
41.405050,2.172590,3.917067
41.384800,2.165460,3.940753
41.401180,2.177930,3.933791
41.372870,2.141840,3.881012
41.376020,2.155900,3.901988
41.406180,2.202790,3.911114
41.390200,2.179110,3.949924
41.390780,2.159160,3.950239
41.395440,2.178870,3.948035
41.400970,2.193020,3.934535
41.384960,2.142920,3.941187
41.377520,2.160210,3.910677
41.376060,2.122220,3.902230
41.380830,2.156740,3.926854
41.396980,2.199630,3.945459
41.381070,2.144460,3.927865
41.386020,2.144190,3.943809
41.402350,2.147090,3.929336
41.402860,2.196150,3.927231
41.373350,2.155890,3.884445
41.390250,2.164740,3.949956
41.392240,2.167190,3.950453
41.386970,2.177810,3.945792
41.400620,2.189520,3.935738
41.390310,2.175630,3.949994
41.387010,2.145190,3.945868
41.377300,2.163080,3.909456
41.399440,2.206780,3.939447
41.373530,2.161310,3.885711
41.399300,2.176080,3.939852
41.442730,2.179850,3.480342
41.408530,2.149300,3.897200
41.401940,2.202170,3.930956
41.393620,2.168680,3.949896
41.396790,2.147050,3.945827
41.385840,2.144580,3.943395
41.385275,2.146996,3.942012
41.400009,2.205046,3.937725
41.432120,2.172420,3.649137
41.409240,2.201180,3.892591
41.408280,2.192550,3.898778
41.425930,2.167480,3.732306
41.389020,2.177890,3.948883
41.402370,2.158650,3.929255
41.387340,2.164480,3.946470
41.386860,2.164490,3.945580
41.397390,2.171080,3.944619
41.397550,2.168870,3.944274
41.398740,2.169510,3.941395
41.398620,2.169030,3.941710
41.374550,2.166690,3.892657
41.398840,2.176970,3.941128
41.398840,2.176970,3.941128
41.397860,2.175830,3.943576
41.398840,2.176970,3.941128
41.398840,2.176970,3.941128
41.398840,2.176970,3.941128
41.397110,2.169210,3.945200
41.397950,2.170300,3.943367
41.397950,2.170300,3.943367
41.397950,2.170300,3.943367
41.397950,2.170300,3.943367
41.398210,2.154890,3.942745
41.410570,2.174110,3.883456
41.376580,2.164990,3.905330
41.372510,2.160670,3.878382
41.376210,2.163930,3.903135
41.405000,2.159990,3.917320
41.387880,2.152280,3.947364
41.377410,2.173910,3.910069
41.372020,2.128710,3.874725
41.395360,2.171740,3.948144
41.401350,2.172170,3.933176
41.377850,2.162380,3.912476
41.408880,2.146340,3.894951
41.410350,2.147950,3.885012
41.416220,2.189180,3.837463
41.398290,2.175420,3.942548
41.409850,2.147820,3.888483
41.410730,2.147040,3.882313
41.373840,2.130400,3.887863
41.380760,2.166480,3.926554
41.377700,2.161980,3.911663
41.399420,2.156180,3.939506
41.381640,2.167490,3.930179
41.388730,2.156530,3.948544
41.374200,2.145600,3.890317
41.402510,2.170140,3.928686
41.398570,2.193590,3.941840
41.409100,2.165730,3.893515
41.404370,2.178710,3.920417
41.408720,2.175100,3.895985
41.405580,2.181880,3.914335
41.374750,2.172600,3.893973
41.406570,2.160290,3.908948
41.381030,2.152190,3.927698
41.398800,2.204748,3.941236
41.403230,2.160050,3.925641
41.380190,2.179440,3.924050
41.385650,2.160890,3.942943
41.375450,2.156540,3.898465
41.403190,2.158550,3.925816
41.399250,2.158420,3.939995
41.400650,2.204070,3.935637
41.399900,2.206530,3.938065
41.375970,2.166130,3.901683
41.385020,2.130580,3.941347
41.410130,2.175830,3.886551
41.395290,2.193870,3.948237
41.377900,2.119910,3.912745
41.402599,2.207010,3.928320
41.402600,2.207010,3.928316
41.402599,2.207010,3.928320
41.402599,2.207010,3.928320
41.389850,2.144700,3.949672
41.377310,2.162880,3.909512
41.404480,2.175880,3.919887
41.393410,2.160460,3.950029
41.410570,2.175960,3.883456
41.403830,2.170240,3.922953
41.403850,2.198690,3.922861
41.377290,2.162900,3.909400
41.377410,2.119360,3.910069
41.405590,2.162130,3.914282
41.380980,2.131080,3.927488
41.405320,2.161730,3.915689
41.385080,2.155270,3.941505
41.389540,2.171310,3.949408
41.391780,2.178260,3.950475
41.378480,2.154560,3.915795
41.383800,2.156630,3.937821
41.401750,2.198310,3.931686
41.384440,2.171910,3.939742
41.381710,2.186870,3.930454
41.399837,2.175404,3.938259
41.398010,2.170560,3.943226
41.398010,2.170560,3.943226
41.380880,2.139480,3.927066
41.399860,2.163770,3.938188
41.398010,2.170560,3.943226
41.405620,2.162120,3.914124
41.387530,2.142040,3.946798
41.389240,2.200050,3.949118
41.386940,2.149760,3.945735
41.389800,2.173660,3.949632
41.418831,2.157363,3.812360
41.378420,2.123540,3.915486
41.397980,2.166280,3.943297
41.407370,2.173980,3.904326
41.394510,2.145780,3.949146
41.400090,2.200630,3.937470
41.423530,2.177730,3.761258
41.394090,2.171590,3.949538
41.388870,2.168990,3.948712
41.386170,2.167040,3.944146
41.386210,2.166920,3.944234
41.391990,2.178620,3.950475
41.398720,2.158480,3.941448
41.409170,2.202510,3.893054
41.388820,2.155570,3.948653
41.398920,2.176830,3.940912
41.392640,2.189460,3.950368
41.390080,2.159220,3.949843
41.390140,2.171780,3.949884
41.390840,2.142190,3.950264
41.380440,2.173020,3.925163
41.392330,2.180020,3.950439
41.408560,2.159300,3.897009
41.372060,2.160980,3.875027
41.390890,2.165650,3.950284
41.389890,2.161950,3.949703
41.391250,2.163910,3.950398
41.375790,2.137640,3.900581
41.389290,2.170520,3.949168
41.373080,2.167560,3.882525
41.373080,2.167560,3.882525
41.402460,2.165840,3.928890
41.385130,2.180170,3.941636
41.373080,2.167560,3.882525
41.379390,2.160570,3.920326
41.379130,2.161310,3.919063
41.384120,2.126450,3.938801
41.400740,2.175200,3.935331
41.373600,2.157460,3.886200
41.410360,2.155130,3.884942
41.410198,2.174790,3.886077
41.370600,2.143150,3.863634
41.394590,2.155490,3.949064
41.387920,2.152240,3.947426
41.386680,2.130990,3.945224
41.384410,2.131020,3.939655
41.399450,2.199960,3.939418
41.401580,2.150640,3.932327
41.389840,2.170770,3.949664
41.410870,2.190210,3.881306
41.407170,2.195560,3.905504
41.404630,2.171540,3.919157
41.387710,2.164930,3.947095
41.394180,2.193190,3.949460
41.381270,2.154750,3.928691
41.380190,2.179700,3.924050
41.392880,2.153210,3.950287
41.381760,2.164960,3.930650
41.391160,2.192510,3.950374
41.375250,2.150910,3.897200
41.400480,2.173490,3.936206
41.371040,2.150040,3.867149
41.373660,2.166130,3.886618
41.379050,2.161010,3.918670
41.405430,2.148910,3.915119
41.379230,2.174510,3.919552
41.380230,2.175640,3.924229
41.404200,2.152810,3.921228
41.380850,2.148680,3.926939
41.385320,2.161720,3.942126
41.385310,2.161750,3.942100
41.383340,2.160290,3.936343
41.384470,2.160680,3.939828
41.386420,2.175650,3.944687
41.384270,2.162750,3.939247
41.380890,2.188790,3.927108
41.410120,2.175900,3.886620
41.391760,2.162710,3.950474
41.390400,2.152580,3.950047
41.383140,2.136060,3.935675
41.404250,2.164170,3.920991
41.380550,2.148400,3.925646
41.392230,2.155590,3.950454
41.404500,2.166310,3.919791
41.400450,2.154650,3.936305
41.372680,2.172360,3.879630
41.379520,2.180110,3.920947
41.405810,2.166440,3.913116
41.394100,2.147070,3.949530
41.394100,2.147070,3.949530
41.380780,2.145800,3.926640
41.380610,2.158210,3.925907
41.418510,2.173700,3.815574
41.372090,2.170600,3.875253
41.397320,2.206930,3.944767
41.404720,2.159000,3.918715
41.392040,2.167310,3.950472
41.372414,2.166215,3.877672
41.375880,2.121950,3.901134
41.371040,2.144620,3.867149
41.401530,2.177850,3.932513
41.403310,2.210250,3.925291
41.407350,2.204700,3.904445
41.394810,2.200870,3.948824
41.382200,2.168650,3.932332
41.405470,2.161460,3.914911
41.405040,2.203440,3.917118
41.398640,2.161830,3.941658
41.375650,2.158010,3.899715
41.401110,2.135980,3.934041
41.402400,2.156730,3.929134
41.399840,2.206920,3.938250
41.396730,2.183230,3.945940
41.395820,2.128660,3.947485
41.392110,2.130120,3.950467
41.376270,2.154270,3.903494
41.390950,2.174480,3.950306
41.397640,2.160640,3.944075
41.399760,2.167190,3.938494
41.408670,2.153790,3.896306
41.371922,2.134926,3.873983
41.414720,2.105310,3.850795
41.392590,2.174680,3.950382
41.407470,2.164090,3.903732
41.421960,2.148020,3.779165
41.384380,2.160470,3.939568
41.384740,2.148050,3.940588
41.397820,2.173660,3.943669
41.404670,2.137220,3.918961
41.395780,2.181310,3.947545
41.400650,2.162460,3.935637
41.400190,2.158730,3.937151
41.407160,2.156980,3.905563
41.408010,2.202290,3.900456
41.380424,2.175383,3.925095
41.389910,2.159570,3.949718
41.400630,2.153460,3.935704
41.392670,2.189450,3.950359
41.399970,2.165520,3.937847
41.394997,2.176480,3.948606
41.415910,2.161800,3.840283
41.389740,2.180110,3.949582
41.391610,2.195350,3.950462
41.375830,2.166290,3.900827
41.404700,2.139090,3.918813
41.373140,2.156980,3.882954
41.402980,2.150960,3.926721
41.404570,2.172150,3.919450
41.405980,2.164050,3.912203
41.387920,2.152240,3.947426
41.391040,2.176280,3.950337
41.389540,2.158310,3.949408
41.384440,2.132200,3.939742
41.409650,2.150930,3.889845
41.378740,2.166720,3.917122
41.392160,2.192970,3.950463
41.407020,2.184330,3.906378
41.406670,2.166470,3.908383
41.395248,2.171321,3.948292
41.410050,2.139580,3.887105
41.410000,2.139210,3.887451
41.412100,2.140450,3.872143
41.423790,2.174770,3.758213
41.384750,2.160580,3.940616
41.380190,2.149440,3.924050
41.403060,2.163680,3.926378
41.401860,2.149370,3.931265
41.397970,2.162730,3.943320
41.375640,2.154540,3.899653
41.395230,2.169210,3.948315
41.403790,2.173050,3.923137
41.377499,2.161810,3.910562
41.377499,2.161810,3.910562
41.377499,2.161810,3.910562
41.377499,2.161810,3.910562
41.377499,2.161810,3.910562
41.400890,2.167520,3.934814
41.386950,2.159490,3.945754
41.370710,2.159700,3.864519
41.406310,2.140850,3.910398
41.402140,2.198070,3.930174
41.391960,2.173770,3.950476
41.396300,2.168550,3.946710
41.394980,2.170400,3.948626
41.385490,2.172730,3.942552
41.398350,2.146440,3.942399
41.406055,2.199163,3.911796
41.409270,2.175990,3.892392
41.394100,2.147070,3.949530
41.396520,2.169690,3.946325
41.394099,2.147066,3.949531
41.377620,2.123210,3.911227
41.393921,2.164423,3.949677
41.379980,2.160620,3.923096
41.389460,2.176400,3.949334
41.409070,2.173110,3.893712
41.391520,2.175060,3.950450
41.385270,2.160860,3.941998
41.390370,2.175940,3.950030
41.381780,2.150830,3.930728
41.383790,2.178170,3.937790
41.385590,2.185670,3.942798
41.377499,2.161810,3.910562
41.377499,2.161810,3.910562
41.377460,2.161810,3.910346
41.385220,2.177850,3.941870
41.383390,2.157130,3.936508
41.404710,2.161960,3.918764
41.380990,2.155640,3.927530
41.401634,2.152177,3.932124
41.379300,2.155510,3.919892
41.380740,2.177420,3.926469
41.400470,2.159940,3.936239
41.412250,2.155780,3.870988
41.393280,2.182070,3.950102
41.389340,2.174920,3.949218
41.400280,2.162530,3.936861
41.391280,2.184930,3.950405
41.396210,2.181650,3.946862
41.374510,2.174710,3.892391
41.386420,2.175650,3.944687
41.395990,2.169410,3.947220
41.397040,2.180500,3.945340
41.374270,2.130150,3.890788
41.403050,2.142990,3.926421
41.405210,2.208200,3.916254
41.397400,2.169640,3.944598
41.396300,2.168550,3.946710
41.405270,2.158370,3.915946
41.397707,2.181468,3.943926
41.401460,2.160460,3.932772
41.406050,2.177430,3.911823
41.407390,2.152110,3.904208
41.379830,2.152820,3.922404
41.409710,2.173920,3.889438
41.396690,2.202850,3.946014
41.391370,2.196280,3.950425
41.398760,2.185600,3.941342
41.405740,2.147340,3.913489
41.403700,2.176720,3.923547
41.408740,2.186440,3.895856
41.409840,2.157400,3.888551
41.379370,2.153860,3.920230
41.407380,2.159780,3.904267
41.401340,2.161090,3.933212
41.373900,2.163470,3.888275
41.396990,2.167680,3.945440
41.397790,2.159040,3.943737
41.377300,2.163340,3.909456
41.397790,2.159040,3.943737
41.397790,2.159040,3.943737
41.398760,2.180570,3.941342
41.374110,2.130810,3.889708
41.372490,2.166030,3.878234
41.397790,2.159040,3.943737
41.397790,2.159040,3.943737
41.405620,2.159260,3.914124
41.397790,2.159040,3.943737
41.383020,2.135050,3.935267
41.403480,2.177700,3.924538
41.385400,2.155910,3.942328
41.401660,2.158500,3.932026
41.384960,2.142920,3.941187
41.405620,2.162120,3.914124
41.386440,2.152469,3.944729
41.381030,2.159840,3.927698
41.397160,2.162080,3.945098
41.394450,2.177670,3.949206
41.371930,2.167400,3.874044
41.401910,2.149350,3.931072
41.409000,2.179130,3.894170
41.372450,2.166960,3.877939
41.366400,2.135080,3.826580
41.392640,2.163050,3.950368
41.403220,2.197360,3.925685
41.392640,2.163050,3.950368
41.400610,2.160320,3.935772
41.390170,2.175770,3.949904
41.391060,2.172580,3.950344
41.407670,2.169900,3.902531
41.387760,2.152210,3.947175
41.413570,2.216400,3.860471
41.353010,2.148270,3.668168
41.404910,2.165760,3.917771
41.401260,2.162850,3.933503
41.415650,2.201010,3.842623
41.381030,2.156570,3.927698
41.381286,2.162196,3.928757
41.383190,2.135250,3.935844
41.375400,2.137660,3.898150
41.380790,2.149950,3.926683
41.379090,2.155820,3.918867
41.402150,2.200840,3.930134
41.400150,2.199970,3.937279
41.414710,2.144580,3.850881
41.402720,2.166470,3.927818
41.387760,2.152210,3.947175
41.409410,2.157150,3.891460
41.388910,2.165000,3.948758
41.398010,2.154460,3.943226
41.381440,2.182700,3.929381
41.381440,2.182700,3.929381
41.381440,2.182700,3.929381
41.381440,2.182700,3.929381
41.381440,2.182700,3.929381
41.381520,2.182550,3.929702
41.402870,2.179877,3.927188
41.418130,2.140710,3.819334
41.383880,2.161050,3.938070
41.390790,2.163790,3.950243
41.406600,2.176420,3.908779
41.403410,2.164750,3.924849
41.373710,2.134340,3.886965
41.396020,2.170230,3.947172
41.407770,2.179340,3.901926
41.408380,2.168100,3.898150
41.386690,2.151500,3.945244
41.372190,2.132440,3.876004
41.372670,2.133940,3.879557
41.367750,2.134320,3.839176
41.411360,2.178340,3.877722
41.376950,2.134210,3.907475
41.388680,2.175080,3.948482
41.401848,2.179779,3.931310
41.392130,2.174320,3.950466
41.396030,2.144490,3.947156
41.415070,2.183910,3.847756
41.401910,2.149350,3.931072
41.412520,2.180120,3.868888
41.403100,2.164480,3.926206
41.384520,2.132580,3.939971
41.408800,2.167060,3.895469
41.406190,2.188600,3.911059
41.420070,2.149310,3.799617
41.386540,2.175740,3.944938
41.405212,2.175837,3.916241
41.394570,2.172422,3.949085
41.407870,2.172260,3.901316
41.398710,2.202550,3.941474
41.391960,2.173770,3.950476
41.391960,2.173770,3.950476
41.410140,2.175070,3.886481
41.406377,2.157094,3.910026
41.423730,2.201770,3.758918
41.391780,2.159670,3.950475
41.376450,2.188050,3.904565
41.393590,2.178400,3.949916
41.402720,2.211740,3.927818
41.395440,2.161390,3.948035
41.406240,2.181330,3.910785
41.377110,2.158120,3.908386
41.410060,2.176910,3.887036
41.408900,2.175050,3.894822
41.411110,2.176840,3.879561
41.409070,2.176900,3.893712
41.411180,2.176940,3.879049
41.410350,2.178580,3.885012
41.409030,2.176570,3.893974
41.384840,2.157760,3.940862
41.365070,2.136740,3.813545
41.373360,2.164700,3.884516
41.404320,2.159200,3.920657
41.397990,2.169030,3.943273
41.391590,2.165870,3.950460
41.382400,2.129190,3.933071
41.391530,2.161380,3.950452
41.390860,2.162880,3.950272
41.371790,2.165810,3.872979
41.392630,2.171730,3.950370
41.382450,2.153590,3.933254
41.397380,2.159080,3.944640
41.375540,2.132740,3.899029
41.384290,2.139470,3.939306
41.382010,2.137850,3.931615
41.390678,2.164260,3.950193
41.407370,2.163630,3.904326
41.404130,2.200860,3.921558
41.372890,2.145050,3.881157
41.397310,2.169660,3.944788
41.388310,2.174990,3.947996
41.390260,2.157480,3.949963
41.404220,2.173080,3.921133
41.402870,2.168170,3.927188
41.410690,2.162430,3.882600
41.403270,2.180650,3.925466
41.394260,2.171140,3.949388
41.405690,2.172090,3.913755
41.387780,2.181720,3.947207
41.402490,2.174020,3.928768
41.394790,2.174620,3.948847
41.438840,2.183460,3.545840
41.382590,2.162100,3.933760
41.391620,2.180620,3.950463
41.409690,2.160800,3.889574
41.399680,2.156370,3.938736
41.396440,2.198620,3.946467
41.398810,2.156540,3.941209
41.409720,2.150210,3.889370
41.407160,2.175780,3.905563
41.405820,2.183230,3.913063
41.430170,2.181560,3.676624
41.372830,2.164470,3.880722
41.372390,2.135640,3.877494
41.370400,2.141680,3.862013
41.398150,2.200090,3.942891
41.389630,2.167780,3.949488
41.376390,2.165900,3.904209
41.384580,2.174100,3.940141
41.386300,2.174230,3.944430
41.389310,2.200120,3.949189
41.406280,2.174460,3.910564
41.395170,2.181720,3.948392
41.377260,2.139200,3.909232
41.411230,2.156350,3.878681
41.390010,2.175920,3.949793
41.389450,2.176300,3.949325
41.389950,2.177720,3.949749
41.385616,2.140468,3.942862
41.388170,2.158680,3.947798
41.388540,2.159790,3.948305
41.389720,2.178380,3.949566
41.400680,2.121430,3.935535
41.396690,2.169740,3.946014
41.397500,2.168290,3.944383
41.376660,2.138330,3.905798
41.382200,2.183100,3.932332
41.395190,2.167350,3.948367
41.398830,2.206560,3.941155
41.375080,2.125250,3.896113
41.401430,2.159340,3.932883
41.401370,2.172770,3.933103
41.370760,2.139290,3.864920
41.391610,2.194380,3.950462
41.390900,2.162720,3.950287
41.385310,2.169420,3.942100
41.395830,2.155170,3.947469
41.401064,2.158934,3.934204
41.401840,2.156190,3.931342
41.408660,2.169440,3.896370
41.401620,2.169790,3.932177
41.380030,2.153020,3.923324
41.383480,2.131190,3.936801
41.386680,2.161800,3.945224
41.408200,2.174610,3.899278
41.395400,2.164240,3.948090
41.376900,2.147580,3.907188
41.390680,2.165040,3.950194
41.409760,2.174870,3.889097
41.388430,2.169540,3.948160
41.395620,2.163480,3.947781
41.398230,2.159610,3.942696
41.384210,2.138560,3.939070
41.383840,2.163830,3.937946
41.390930,2.199310,3.950299
41.409440,2.182670,3.891259
41.402130,2.169960,3.930213
41.405520,2.149650,3.914650
41.396870,2.154680,3.945674
41.391940,2.192350,3.950476
41.410110,2.168900,3.886689
41.399850,2.155310,3.938219
41.389600,2.161940,3.949462
41.381480,2.182480,3.929542
41.392880,2.179200,3.950287
41.386210,2.136870,3.944234
41.398790,2.156340,3.941262
41.373720,2.142110,3.887034
41.396750,2.166950,3.945902
41.375810,2.143440,3.900704
41.373550,2.165590,3.885851
41.389542,2.176726,3.949410
41.383810,2.132260,3.937852
41.384860,2.178130,3.940917
41.381630,2.136790,3.930139
41.404420,2.153110,3.920177
41.392640,2.158800,3.950368
41.419480,2.150690,3.805751
41.411100,2.160900,3.879634
41.412710,2.149430,3.867395
41.393340,2.171190,3.950069
41.380990,2.184310,3.927530
41.382490,2.175530,3.933399
41.400010,2.184160,3.937722
41.388000,2.172190,3.947548
41.383520,2.158900,3.936931
41.387375,2.162759,3.946531
41.374460,2.165550,3.892059
41.408450,2.204880,3.897707
41.405620,2.157650,3.914124
41.410330,2.155470,3.885153
41.403070,2.154970,3.926335
41.376570,2.161490,3.905272
41.381440,2.182450,3.929381
41.389620,2.155820,3.949480
41.372400,2.167070,3.877569
41.377960,2.190160,3.913066
41.376180,2.163670,3.902955
41.376540,2.163370,3.905096
41.400120,2.205010,3.937375
41.393211,2.153144,3.950138
41.405480,2.161900,3.914859
41.399230,2.201420,3.940051
41.404560,2.174130,3.919499
41.401910,2.133650,3.931072
41.377372,2.152772,3.909858
41.407080,2.174520,3.906029
41.377870,2.123400,3.912584
41.384770,2.177180,3.940671
41.392810,2.165640,3.950313
41.400200,2.161750,3.937119
41.373830,2.169310,3.887794
41.389310,2.176730,3.949189
41.397270,2.174860,3.944872
41.403880,2.201030,3.922723
41.407600,2.181550,3.902953
41.390470,2.169810,3.950087
41.374040,2.167100,3.889232
41.390170,2.173430,3.949904
41.397280,2.107830,3.944851
41.397210,2.174910,3.944996
41.399270,2.159910,3.939938
41.393810,2.157830,3.949762
41.372600,2.154290,3.879044
41.385930,2.167120,3.943604
41.372420,2.163390,3.877717
41.388980,2.157270,3.948838
41.393510,2.178310,3.949968
41.393770,2.180680,3.949791
41.378340,2.189870,3.915071
41.393520,2.166030,3.949962
41.391220,2.173870,3.950390
41.381500,2.159050,3.929622
41.385510,2.148050,3.942602
41.388430,2.169540,3.948160
41.397061,2.121822,3.945299
41.408550,2.168880,3.897073
41.407640,2.170330,3.902712
41.401130,2.173550,3.933969
41.412070,2.153250,3.872373
41.384600,2.171630,3.940197
41.387380,2.160550,3.946540
41.402000,2.176370,3.930723
41.400730,2.139170,3.935365
41.385200,2.162310,3.941818
41.397040,2.168380,3.945340
41.371960,2.162780,3.874271
41.395870,2.171470,3.947408
41.377210,2.164290,3.908951
41.391420,2.170490,3.950434
41.385380,2.172840,3.942278
41.389150,2.158060,3.949024
41.383730,2.180460,3.937601
41.373140,2.160530,3.882954
41.384670,2.186220,3.940394
41.388910,2.169910,3.948758
41.373590,2.156750,3.886130
41.389190,2.166120,3.949066
41.392890,2.186620,3.950283
41.377680,2.163990,3.911555
41.399360,2.178470,3.939679
41.398630,2.161570,3.941684
41.404870,2.156760,3.917971
41.373430,2.175850,3.885009
41.376460,2.166620,3.904624
41.405820,2.175560,3.913063
41.412150,2.153420,3.871759
41.393470,2.188360,3.949993
41.387600,2.158900,3.946915
41.387880,2.170640,3.947364
41.402290,2.171890,3.929577
41.399050,2.162780,3.940556
41.400589,2.201649,3.935842
41.375920,2.146180,3.901378
